0.0001 50000 29376 0.70688 0.75
0.0001 50000 87676 0.499943 0.416667
0.0001 50000 60937 0.500927 0.714286
0.0001 50000 81246 0.499631 0.416667
0.0001 50000 13039 0.86932 0.6
0.0001 50000 26613 0.7361 0.666667
0.0001 50000 26969 0.73144 0.666667
0.0001 50000 71883 0.500132 0.571429
0.0001 50000 64017 0.496977 0.5
0.0001 50000 74414 0.4991 0.25
0.0001 50000 34654 0.65228 0.6
0.0001 50000 62679 0.500455 0.666667
0.0001 50000 27205 0.72816 0.4
0.0001 50000 59233 0.500751 0.5
0.0001 50000 48230 0.51794 0.714286
0.0001 50000 17869 0.82014 1
0.0001 50000 30798 0.6923 0.333333
0.0001 50000 29028 0.71026 0.888889
0.0001 50000 19423 0.80418 0.555556
0.0001 50000 82752 0.500411 0.333333
0.0001 50000 86665 0.499856 0.6
0.0001 50000 16480 0.83162 0.666667
0.0001 50000 12824 0.87184 0.857143
0.0001 50000 48002 0.51998 0.7
0.0001 50000 58821 0.499821 0.666667
0.0001 50000 87830 0.499898 0.583333
0.0001 50000 79431 0.500006 0.454545
0.0001 50000 53179 0.499953 0.444444
0.0001 50000 40363 0.5976 0.5
0.0001 50000 69280 0.499206 0.3
0.0001 50000 44128 0.55796 0.5
0.0001 50000 80501 0.501137 0.636364
0.0001 50000 75626 0.502155 0.333333
0.0001 50000 37461 0.6264 1
0.0001 50000 61466 0.498406 0.833333
0.0001 50000 10554 0.89352 0.571429
0.0001 50000 48721 0.51334 0.571429
0.0001 50000 24038 0.7616 1
0.0001 50000 27380 0.72834 0.666667
0.0001 50000 31557 0.6847 0.428571
0.0001 50000 64815 0.501057 0.625
0.0001 50000 84383 0.499484 0.5
0.0001 50000 11782 0.88352 0.777778
0.0001 50000 54069 0.50123 0.444444
0.0001 50000 41679 0.58582 0.571429
0.0001 50000 20849 0.79278 1
0.0001 50000 60543 0.499232 0.857143
0.0001 50000 40675 0.59652 0.571429
0.0001 50000 36143 0.63572 0.666667
0.0001 50000 87106 0.500448 0.5
0.0001 50000 40491 0.59778 0.5
0.0001 50000 45101 0.54842 0.5
0.0001 50000 45409 0.54254 0.25
0.0001 50000 17717 0.82132 1
0.0001 50000 53021 0.500217 0.833333
0.0001 50000 66927 0.500142 0.666667
0.0001 50000 37436 0.6248 0.333333
0.0001 50000 81460 0.500246 0.583333
0.0001 50000 29662 0.7039 0.666667
0.0001 50000 55924 0.498981 0.714286
0.0001 50000 55770 0.50052 0.666667
0.0001 50000 74555 0.500449 0.727273
0.0001 50000 73262 0.500382 0.777778
0.0001 50000 52440 0.500095 0.8
0.0001 50000 14114 0.86034 0.8
0.0001 50000 37957 0.62082 0.75
0.0001 50000 40717 0.59296 0.75
0.0001 50000 26824 0.73132 0.8
0.0001 50000 15867 0.84322 -nan
0.0001 50000 34918 0.6516 0.875
0.0001 50000 24439 0.75546 0.666667
0.0001 50000 49875 0.50166 0.571429
0.0001 50000 54430 0.500753 0.5
0.0001 50000 79082 0.500443 0.5
0.0001 50000 66744 0.500479 0.555556
0.0001 50000 59326 0.497842 0.555556
0.0001 50000 56592 0.501202 0.777778
0.0001 50000 83983 0.500613 0.444444
0.0001 50000 48868 0.5133 0.625
0.0001 50000 75189 0.500618 0.5
0.0001 50000 22536 0.77506 0.666667
0.0001 50000 83256 0.500745 0.545455
0.0001 50000 28130 0.71802 0.5
0.0001 50000 80031 0.500094 0.5
0.0001 50000 34638 0.65366 0.625
0.0001 50000 13236 0.86886 0.666667
0.0001 50000 88266 0.50051 0.333333
0.0001 50000 41640 0.58086 0.5
0.0001 50000 27685 0.72166 0.571429
0.0001 50000 64208 0.499315 0.375
0.0001 50000 47145 0.5305 0.7
0.0001 50000 75677 0.500099 0.444444
0.0001 50000 25006 0.75066 0.4
0.0001 50000 21592 0.7849 0.833333
0.0001 50000 27013 0.7285 0.571429
0.0001 50000 47806 0.52234 0.625
0.0001 50000 85653 0.500368 0.444444
0.0001 50000 55500 0.501297 0.777778
0.0001 50000 29544 0.70406 0.75
0.0001 50000 84912 0.499411 0.5
0.0001 50000 83358 0.499052 0.5
0.0001 50000 10817 0.89136 0.833333
0.0001 50000 23391 0.76496 0.833333
0.0001 50000 34022 0.66106 0.444444
0.0001 50000 75424 0.500398 0.5
0.0001 50000 66988 0.499791 0.222222
0.0001 50000 24573 0.75138 0.5
0.0001 50000 62259 0.498402 0.555556
0.0001 50000 80309 0.49891 0.545455
0.0001 50000 25658 0.74206 1
0.0001 50000 52533 0.50039 0.444444
0.0001 50000 46607 0.53342 0.571429
0.0001 50000 21103 0.7909 0.6
0.0001 50000 82398 0.49966 0.5
0.0001 50000 48240 0.51852 0.714286
0.0001 50000 53830 0.500223 0.5
0.0001 50000 12140 0.87972 0.5
0.0001 50000 18070 0.81798 0.833333
0.0001 50000 74885 0.499005 0.363636
0.0001 50000 64821 0.499005 0.777778
0.0001 50000 73159 0.500349 0.555556
0.0001 50000 24007 0.75902 0.857143
0.0001 50000 71078 0.499859 0.444444
0.0001 50000 77427 0.501208 0.727273
0.0001 50000 47989 0.5188 0.833333
0.0001 50000 11974 0.87948 1
0.0001 50000 67742 0.499705 0.5
0.0001 50000 39566 0.60182 0.555556
0.0001 50000 34432 0.65638 0.75
0.0001 50000 18921 0.81268 0.777778
0.0001 50000 73988 0.501257 0.222222
0.0001 50000 19076 0.81148 1
0.0001 50000 33077 0.66858 0.875
0.0001 50000 88887 0.500141 0.833333
0.0001 50000 58182 0.499192 0.555556
0.0001 50000 56833 0.50117 0.666667
0.0001 50000 67595 0.500377 0.5
0.0001 50000 26203 0.73836 0.714286
0.0001 50000 56907 0.499657 0.75
0.0001 50000 22761 0.77448 0.8
0.0001 50000 88973 0.500298 0.6
0.0001 50000 88162 0.500613 0.75
0.0001 50000 12459 0.87502 0.888889
0.0001 50000 13290 0.86732 0.888889
0.0001 50000 69585 0.499174 0.3
0.0001 50000 83340 0.498584 0.545455
0.0001 50000 43111 0.56946 0.6
0.0001 50000 44162 0.55502 0.8
0.0001 50000 72222 0.499446 0.8
0.0001 50000 84774 0.499469 0.666667
0.0001 50000 44160 0.55994 0.5
0.0001 50000 46665 0.5339 0.6
0.0001 50000 41021 0.58746 0.6
0.0001 50000 17493 0.82334 0.625
0.0001 50000 19929 0.80134 0.75
0.0001 50000 61811 0.502111 0.285714
0.0001 50000 31575 0.68638 1
0.0001 50000 10359 0.89732 1
0.0001 50000 74721 0.501265 0.25
0.0001 50000 60285 0.501667 0.714286
0.0001 50000 45287 0.54554 0.666667
0.0001 50000 82444 0.50091 0.5
0.0001 50000 32337 0.67592 0.857143
0.0001 50000 51575 0.500746 0.571429
0.0001 50000 20322 0.79654 0.833333
0.0001 50000 79225 0.499792 0.6
0.0001 50000 70421 0.500334 0.692308
0.0001 50000 72201 0.500699 0.666667
0.0001 50000 23536 0.76418 0.5
0.0001 50000 67221 0.497464 0.333333
0.0001 50000 36793 0.63244 0.5
0.0001 50000 29543 0.7021 0.714286
0.0001 50000 30439 0.69426 0.555556
0.0001 50000 35093 0.6506 0.818182
0.0001 50000 36213 0.6399 0.285714
0.0001 50000 69145 0.498359 0.5
0.0001 50000 82991 0.500199 0.454545
0.0001 50000 27726 0.72194 0.714286
0.0001 50000 79163 0.500398 0.428571
0.0001 50000 59064 0.500034 0.714286
0.0001 50000 83103 0.4992 0.615385
0.0001 50000 57872 0.503024 0.444444
0.0001 50000 63989 0.500164 0.454545
0.0001 50000 82039 0.49858 0.384615
0.0001 50000 89267 0.49958 0.444444
0.0001 50000 77390 0.500982 0.636364
0.0001 50000 38474 0.61474 0.833333
0.0001 50000 62429 0.499511 0.4
0.0001 50000 52094 0.500806 0.125
0.0001 50000 21065 0.78794 -nan
0.0001 50000 18306 0.81698 0.833333
0.0001 50000 66530 0.498392 0.3
0.0001 50000 12009 0.87934 0.8
0.0001 50000 59569 0.499186 0.571429
0.0001 50000 87754 0.499875 0.777778
0.0001 50000 35062 0.64988 0.666667
0.0001 50000 89416 0.499329 0.75
0.0001 50000 22148 0.78074 0.714286
0.0001 50000 17672 0.8228 0.875
0.0001 50000 13675 0.86264 1
0.0001 50000 18864 0.8108 1
0.0001 50000 84718 0.500897 0.538462
0.0001 50000 80922 0.500371 0.625
0.0001 50000 44553 0.55626 0.3
0.0001 50000 74445 0.501874 0.5
0.0001 50000 64857 0.497587 0.454545
0.0001 50000 42729 0.57308 0.6
0.0001 50000 87348 0.499576 0.5
0.0001 50000 28935 0.70936 0.5
0.0001 50000 70674 0.499151 0.25
0.0001 50000 59656 0.502162 0.4
0.0001 50000 28351 0.7164 0.6
0.0001 50000 67458 0.500178 0.769231
0.0001 50000 46026 0.54504 0.428571
0.0001 50000 18798 0.8115 0.888889
0.0001 50000 63815 0.49971 0.875
0.0001 50000 89894 0.499088 0.5
0.0001 50000 30413 0.69518 0.714286
0.0001 50000 69579 0.500927 0.625
0.0001 50000 23005 0.7682 0.666667
0.0001 50000 82641 0.498796 0.444444
0.0001 50000 55332 0.498952 0.833333
0.0001 50000 36671 0.6331 0.285714
0.0001 50000 84120 0.49962 0.363636
0.0001 50000 32002 0.67956 0.857143
0.0001 50000 86867 0.500581 0.615385
0.0001 50000 33205 0.66484 0.75
0.0001 50000 42874 0.56868 0.6
0.0001 50000 77582 0.499678 0.625
0.0001 50000 53533 0.50156 0.625
0.0001 50000 68242 0.499341 0.555556
0.0001 50000 37857 0.62068 0.777778
0.0001 50000 12492 0.87244 1
0.0001 50000 37924 0.62144 0.6
0.0001 50000 35933 0.64166 0.571429
0.0001 50000 30577 0.6941 0.75
0.0001 50000 73143 0.501415 0.545455
0.0001 50000 47999 0.52106 0.8
0.0001 50000 85603 0.500415 0.5
0.0001 50000 20557 0.79556 1
0.0001 50000 48707 0.51404 0.8
0.0001 50000 26602 0.73468 0.75
0.0001 50000 26549 0.73508 0.75
0.0001 50000 57551 0.500182 0.7
0.0001 50000 49199 0.50648 0.75
0.0001 50000 83988 0.499798 0.5
0.0001 50000 19570 0.80496 -nan
0.0001 50000 51147 0.497879 0.375
0.0001 50000 50920 0.499234 0.666667
0.0001 50000 40126 0.59884 0.571429
0.0001 50000 36718 0.63108 0.833333
0.0001 50000 68477 0.498474 0.272727
0.0001 50000 64373 0.498827 0.444444
0.0001 50000 65473 0.498526 0.363636
0.0001 50000 88665 0.499622 0.666667
0.0001 50000 58941 0.501111 0.571429
0.0001 50000 43146 0.57286 0.5
0.0001 50000 54738 0.49852 0.5
0.0001 50000 12540 0.8755 0.833333
0.0001 50000 19464 0.8026 0.666667
0.0001 50000 20979 0.7878 0.625
0.0001 50000 19766 0.80018 0.875
0.0001 50000 30690 0.69476 0.5
0.0001 50000 37536 0.62718 0.75
0.0001 50000 38535 0.61672 0.833333
0.0001 50000 65930 0.499105 0.272727
0.0001 50000 58457 0.499068 0.25
0.0001 50000 73490 0.498653 0.5
0.0001 50000 81167 0.500105 0.4
0.0001 50000 50384 0.500218 0.666667
0.0001 50000 47501 0.52144 0.333333
0.0001 50000 56733 0.499921 0.375
0.0001 50000 38487 0.61442 0.333333
0.0001 50000 39043 0.60716 0.375
0.0001 50000 42920 0.56798 0.75
0.0001 50000 61678 0.498995 0.666667
0.0001 50000 10978 0.88958 0.714286
0.0001 50000 58002 0.500672 0.454545
0.0001 50000 48567 0.51472 1
0.0001 50000 37101 0.62638 0.428571
0.0001 50000 59421 0.500042 0.375
0.0001 50000 40163 0.59802 0.666667
0.0001 50000 24564 0.75384 0.857143
0.0001 50000 73069 0.498022 0.545455
0.0001 50000 34996 0.65198 0.5
0.0001 50000 57848 0.500847 0.571429
0.0001 50000 43971 0.55892 0.857143
0.0001 50000 38434 0.6151 0.5
0.0001 50000 83395 0.50057 0.5
0.0001 50000 46754 0.53304 0.714286
0.0001 50000 43418 0.56634 0.75
0.0001 50000 46795 0.53132 0.428571
0.0001 50000 68787 0.498961 0.375
0.0001 50000 77054 0.499429 0.6
0.0001 50000 65693 0.499855 0.666667
0.0001 50000 34427 0.65368 0.857143
0.0001 50000 52137 0.499607 0.375
0.0001 50000 32998 0.67102 0.571429
0.0001 50000 60631 0.499035 0.444444
0.0001 50000 85680 0.499848 0.333333
0.0001 50000 82617 0.500163 0.666667
0.0001 50000 18914 0.81004 0.714286
0.0001 50000 39467 0.60466 0.555556
0.0001 50000 27225 0.72772 0.4
0.0001 50000 87736 0.500672 0.3
0.0001 50000 56306 0.499609 0.444444
0.0001 50000 63676 0.499246 0.6
0.0001 50000 32378 0.67512 0.666667
0.0001 50000 85788 0.499545 0.538462
0.0001 50000 42852 0.572 0.444444
0.0001 50000 88713 0.499938 0.416667
0.0001 50000 17799 0.8215 0.857143
0.0001 50000 34840 0.65224 0.5
0.0001 50000 79494 0.500453 0.75
0.0001 50000 11375 0.88746 0.875
0.0001 50000 59099 0.499179 0.5
0.0001 50000 61249 0.501004 0.333333
0.0001 50000 19249 0.80814 1
0.0001 50000 74074 0.500824 0.363636
0.0001 50000 37909 0.62026 0.625
0.0001 50000 59271 0.498794 0.777778
0.0001 50000 64257 0.499946 0.416667
0.0001 50000 25713 0.74148 0.571429
0.0001 50000 58149 0.498444 0.75
0.0001 50000 68443 0.500869 0.333333
0.0001 50000 68939 0.498847 0.666667
0.0001 50000 28526 0.71362 0.777778
0.0001 50000 29381 0.70488 0.75
0.0001 50000 39579 0.60638 0.75
0.0001 50000 76973 0.501228 0.6
0.0001 50000 56304 0.499183 0.666667
0.0001 50000 86775 0.498796 0.363636
0.0001 50000 35021 0.6518 0.111111
0.0001 50000 64319 0.500412 0.857143
0.0001 50000 18022 0.81796 0.777778
0.0001 50000 26924 0.72954 0
0.0001 50000 31866 0.68036 0.5
0.0001 50000 82837 0.500223 0.545455
0.0001 50000 39026 0.60974 0.571429
0.0001 50000 67199 0.50224 0.5
0.0001 50000 53086 0.49659 0.6
0.0001 50000 74492 0.499248 0.636364
0.0001 50000 23640 0.76322 -nan
0.0001 50000 47575 0.5238 0.444444
0.0001 50000 42839 0.57378 0.8
0.0001 50000 63391 0.499771 0.6
0.0001 50000 85573 0.500719 0.6
0.0001 50000 44649 0.55402 0.857143
0.0001 50000 24463 0.75646 0.833333
0.0001 50000 70029 0.499222 0.454545
0.0001 50000 74855 0.500782 0.25
0.0001 50000 19831 0.8015 1
0.0001 50000 59172 0.501943 0.666667
0.0001 50000 72325 0.499979 0.555556
0.0001 50000 15502 0.84622 1
0.0001 50000 29360 0.70734 0.777778
0.0001 50000 51493 0.498883 0.75
0.0001 50000 49347 0.50552 0.333333
0.0001 50000 59446 0.501161 0.5
0.0001 50000 21411 0.7865 0.666667
0.0001 50000 60537 0.500124 0.666667
0.0001 50000 42269 0.57742 0.6
0.0001 50000 10983 0.89152 0.857143
0.0001 50000 27830 0.7225 -nan
0.0001 50000 61208 0.500555 0.444444
0.0001 50000 41907 0.5791 0.666667
0.0001 50000 53082 0.500546 0.625
0.0001 50000 46663 0.53262 0.666667
0.0001 50000 78312 0.501073 0.454545
0.0001 50000 83976 0.498273 0.272727
0.0001 50000 55427 0.499432 0.6
0.0001 50000 80630 0.501079 0.5
0.0001 50000 60937 0.499778 0.714286
0.0001 50000 65177 0.500575 0.5
0.0001 50000 17873 0.8223 0.833333
0.0001 50000 52695 0.500256 0.571429
0.0001 50000 80815 0.499177 0.777778
0.0001 50000 79172 0.499811 0.444444
0.0001 50000 16193 0.8379 0.8
0.0001 50000 11291 0.88762 1
0.0001 50000 79373 0.501102 0.6
0.0001 50000 52220 0.500517 0.555556
0.0001 50000 50323 0.498241 0.5
0.0001 50000 15162 0.84718 0.875
0.0001 50000 86355 0.501141 0.230769
0.0001 50000 62865 0.499435 1
0.0001 50000 79271 0.499855 0.272727
0.0001 50000 74519 0.499403 0.416667
0.0001 50000 16181 0.83786 -nan
0.0001 50000 73563 0.501176 0.5
0.0001 50000 37788 0.62156 0.5
0.0001 50000 27780 0.71918 0.625
0.0001 50000 31760 0.68138 0.75
0.0001 50000 83800 0.499893 0.538462
0.0001 50000 40507 0.5936 0.285714
0.0001 50000 70262 0.50158 0.6
0.0001 50000 26611 0.73338 0.666667
0.0001 50000 85574 0.501765 0.454545
0.0001 50000 88148 0.499932 0.583333
0.0001 50000 14507 0.85476 0.666667
0.0001 50000 89344 0.498926 0.7
0.0001 50000 87777 0.500291 0.416667
0.0001 50000 85097 0.499101 0.5
0.0001 50000 61756 0.500016 0.7
0.0001 50000 76710 0.501356 0.6
0.0001 50000 63355 0.500797 0.666667
0.0001 50000 78090 0.500512 0.5
0.0001 50000 62709 0.500933 0.333333
0.0001 50000 61919 0.501332 0.555556
0.0001 50000 26216 0.73688 0.833333
0.0001 50000 75261 0.50014 0.3
0.0001 50000 51205 0.500771 1
0.0001 50000 60767 0.501572 0.25
0.0001 50000 15925 0.84114 0.25
0.0001 50000 62088 0.500644 0.285714
0.0001 50000 19996 0.79998 0.714286
0.0001 50000 49603 0.50314 0.25
0.0001 50000 25034 0.75244 0.888889
0.0001 50000 83799 0.498419 0.5
0.0001 50000 49527 0.50416 0.6
0.0001 50000 50426 0.49885 0.428571
0.0001 50000 54316 0.501823 0.714286
0.0001 50000 65296 0.500505 0.75
0.0001 50000 48261 0.51752 1
0.0001 50000 35311 0.64648 0.777778
0.0001 50000 47599 0.52244 0.75
0.0001 50000 76589 0.500738 0.6
0.0001 50000 55797 0.500493 0.555556
0.0001 50000 66142 0.499667 0.5
0.0001 50000 49044 0.50698 0.428571
0.0001 50000 37723 0.62504 0.7
0.0001 50000 65977 0.500614 0.714286
0.0001 50000 39067 0.6073 0.5
0.0001 50000 21683 0.78298 0.75
0.0001 50000 70838 0.499379 0.444444
0.0001 50000 38426 0.61742 0.5
0.0001 50000 28934 0.7127 0.666667
0.0001 50000 33549 0.6655 0.5
0.0001 50000 31850 0.68278 0.8
0.0001 50000 84444 0.500971 0.416667
0.0001 50000 58007 0.49925 0.454545
0.0001 50000 78811 0.501263 0.333333
0.0001 50000 72363 0.500408 0.333333
0.0001 50000 22810 0.77104 1
0.0001 50000 13496 0.86532 1
0.0001 50000 39532 0.60186 0.5
0.0001 50000 14555 0.85284 1
0.0001 50000 31402 0.68564 0.714286
0.0001 50000 15617 0.8443 1
0.0001 50000 72074 0.500888 0.454545
0.0001 50000 16912 0.82902 0.875
0.0001 50000 88277 0.500164 0.615385
0.0001 50000 74688 0.499518 0.375
0.0001 50000 66807 0.500172 0.714286
0.0001 50000 87159 0.500752 0.615385
0.0001 50000 80883 0.499697 0.636364
0.0001 50000 78007 0.499647 0.454545
0.0001 50000 41302 0.58904 0.857143
0.0001 50000 40962 0.59088 0.666667
0.0001 50000 89874 0.499933 0.583333
0.0001 50000 22094 0.78066 0.857143
0.0001 50000 19071 0.80782 0.666667
0.0001 50000 20540 0.79328 0.6
0.0001 50000 68757 0.499658 0.833333
0.0001 50000 33954 0.65916 0.6
0.0001 50000 37404 0.62612 0.75
0.0001 50000 65663 0.497997 0.6
0.0001 50000 25258 0.74782 0.5
0.0001 50000 16542 0.83544 1
0.0001 50000 42256 0.57458 0.375
0.0001 50000 50365 0.497528 0.571429
0.0001 50000 30803 0.69154 0.444444
0.0001 50000 32927 0.67176 1
0.0001 50000 62044 0.500806 0.555556
0.0001 50000 38213 0.6171 0.75
0.0001 50000 18275 0.81634 1
0.0001 50000 85654 0.500163 0.545455
0.0001 50000 83337 0.499826 0.636364
0.0001 50000 83346 0.500156 0.545455
0.0001 50000 78199 0.500723 0.384615
0.0001 50000 15444 0.84542 0.857143
0.0001 50000 75618 0.500648 0.5
0.0001 50000 71345 0.499404 0.3
0.0001 50000 36367 0.63612 0.833333
0.0001 50000 39364 0.60708 0.666667
0.0001 50000 39216 0.60728 0.571429
0.0001 50000 69135 0.499197 0.5
0.0001 50000 87152 0.500344 0.545455
0.0001 50000 29773 0.70288 0.833333
0.0001 50000 61904 0.499628 0.285714
0.0001 50000 63850 0.500345 0.428571
0.0001 50000 69296 0.499091 0.625
0.0001 50000 20563 0.79368 0.6
0.0001 50000 65779 0.500281 0.666667
0.0001 50000 38614 0.61516 0.8
0.0001 50000 85511 0.500544 0.363636
0.0001 50000 68730 0.499855 0.444444
0.0001 50000 28403 0.71576 0.666667
0.0001 50000 80295 0.499994 0.5
0.0001 50000 21226 0.78762 0.5
0.0001 50000 68982 0.499551 0.5
0.0001 50000 80612 0.501042 0.714286
0.0001 50000 20279 0.80048 0.833333
0.0001 50000 58263 0.498618 0.555556
0.0001 50000 53469 0.500944 0.333333
0.0001 50000 60198 0.500598 0.636364
0.0001 50000 52841 0.501145 0.666667
0.0001 50000 77165 0.501328 0.375
0.0001 50000 55910 0.500018 0.625
0.0001 50000 84092 0.499489 0.2
0.0001 50000 60915 0.500402 0.75
0.0001 50000 40799 0.58894 0.375
0.0001 50000 72542 0.500703 0.7
0.0001 50000 76476 0.499961 0.333333
0.0001 50000 20875 0.79032 0.666667
0.0001 50000 80986 0.500593 0.571429
0.0001 50000 49880 0.49866 0.444444
0.0001 50000 20053 0.797 0.428571
0.0001 50000 65837 0.501511 0.777778
0.0001 50000 65986 0.500121 0.714286
0.0001 50000 21765 0.78532 0.75
0.0001 50000 25843 0.74206 0.8
0.0001 50000 26252 0.73822 0.666667
0.0001 50000 72159 0.501019 0.636364
0.0001 50000 37633 0.6241 0.75
0.0001 50000 26219 0.7376 0.625
0.0001 50000 69653 0.499505 0.857143
0.0001 50000 19758 0.80306 1
0.0001 50000 23210 0.76794 1
0.0001 50000 79575 0.500584 0.181818
0.0001 50000 79186 0.499596 0.25
0.0001 50000 61350 0.501907 0.571429
0.0001 50000 86385 0.500075 0.454545
0.0001 50000 14645 0.85482 0.888889
0.0001 50000 18057 0.8189 0.714286
0.0001 50000 16864 0.8311 0.875
0.0001 50000 46334 0.53766 0.6
0.0001 50000 75657 0.498857 0.454545
0.0001 50000 72909 0.500021 0.666667
0.0001 50000 45907 0.53912 0.5
0.0001 50000 53514 0.498954 0.444444
0.0001 50000 16234 0.83564 0.833333
0.0001 50000 26929 0.73118 -nan
0.0001 50000 72182 0.499903 0.583333
0.0001 50000 29237 0.70692 0.571429
0.0001 50000 12843 0.8718 0.857143
0.0001 50000 72433 0.499468 0.333333
0.0001 50000 45932 0.54002 0.6
0.0001 50000 39153 0.6094 0.5
0.0001 50000 25102 0.7474 0.6
0.0001 50000 33493 0.66292 0.5
0.0001 50000 59723 0.499908 0.285714
0.0001 50000 23558 0.76472 0.666667
0.0001 50000 70514 0.497972 0.6
0.0001 50000 35216 0.64894 0.375
0.0001 50000 71089 0.500696 0.272727
0.0001 50000 39506 0.602 0.5
0.0001 50000 31746 0.68468 0.333333
0.0001 50000 21171 0.78586 0.714286
0.0001 50000 88031 0.499676 0.545455
0.0001 50000 82997 0.499066 0.6
0.0001 50000 16264 0.84014 -nan
0.0001 50000 54246 0.5 0.7
0.0001 50000 80615 0.499634 0.2
0.0001 50000 82048 0.500926 0.666667
0.0001 50000 44040 0.5604 0.75
0.0001 50000 89787 0.501075 0.416667
0.0001 50000 21761 0.78356 0.8
