1e-05 50000 17317 0.295528 -nan
1e-05 50000 38689 0.43697 1
1e-05 50000 84096 0.64903 0.707107
1e-05 50000 58484 0.541406 0.707107
1e-05 50000 78634 0.626203 1
1e-05 50000 28919 0.379481 -nan
1e-05 50000 31530 0.398689 -nan
1e-05 50000 86629 0.657416 1
1e-05 50000 46589 0.481784 -nan
1e-05 50000 59889 0.545507 -nan
1e-05 50000 43591 0.464404 -nan
1e-05 50000 27386 0.371176 1
1e-05 50000 30379 0.38957 -nan
1e-05 50000 79778 0.632512 -nan
1e-05 50000 22262 0.333871 0
1e-05 50000 49779 0.498443 0
1e-05 50000 82066 0.640554 1
1e-05 50000 51244 0.503041 -nan
1e-05 50000 30926 0.393281 0.707107
1e-05 50000 78361 0.626447 0
1e-05 50000 53491 0.516184 1
1e-05 50000 69078 0.58889 1
1e-05 50000 83419 0.645806 -nan
1e-05 50000 26876 0.369034 1
1e-05 50000 27703 0.371571 1
1e-05 50000 24946 0.353285 0.707107
1e-05 50000 35034 0.419369 -nan
1e-05 50000 66352 0.575882 0.707107
1e-05 50000 71704 0.599985 1
1e-05 50000 44063 0.468898 -nan
1e-05 50000 51374 0.508185 0
1e-05 50000 24537 0.349936 -nan
1e-05 50000 38458 0.433629 1
1e-05 50000 46770 0.484077 0.707107
1e-05 50000 84949 0.652699 0.707107
1e-05 50000 55663 0.526883 -nan
1e-05 50000 39483 0.445698 0
1e-05 50000 81667 0.638737 1
1e-05 50000 59329 0.542879 1
1e-05 50000 80786 0.634123 0.707107
1e-05 50000 77534 0.623338 1
1e-05 50000 70060 0.590628 -nan
1e-05 50000 16572 0.290668 -nan
1e-05 50000 47148 0.486499 -nan
1e-05 50000 20806 0.32018 -nan
1e-05 50000 41549 0.454617 -nan
1e-05 50000 62388 0.556457 -nan
1e-05 50000 36043 0.425142 -nan
1e-05 50000 84460 0.652324 0.707107
1e-05 50000 32416 0.40433 -nan
1e-05 50000 67997 0.582456 -nan
1e-05 50000 15727 0.279332 -nan
1e-05 50000 44958 0.475217 0
1e-05 50000 24949 0.353093 -nan
1e-05 50000 69831 0.59229 -nan
1e-05 50000 39918 0.444987 0.707107
1e-05 50000 77273 0.621092 -nan
1e-05 50000 37377 0.434326 -nan
1e-05 50000 53065 0.514466 -nan
1e-05 50000 21879 0.331429 0.707107
1e-05 50000 57717 0.536689 0.707107
1e-05 50000 46065 0.479099 0.707107
1e-05 50000 49931 0.496703 -nan
1e-05 50000 47764 0.488692 -nan
1e-05 50000 28126 0.37074 -nan
1e-05 50000 88032 0.663943 0.707107
1e-05 50000 14865 0.272058 -nan
1e-05 50000 42528 0.464013 0.707107
1e-05 50000 46741 0.481683 0.707107
1e-05 50000 25501 0.356812 1
1e-05 50000 79835 0.631637 0.707107
1e-05 50000 83257 0.644884 -nan
1e-05 50000 64007 0.565142 -nan
1e-05 50000 38057 0.43914 -nan
1e-05 50000 50904 0.506304 -nan
1e-05 50000 43926 0.468626 1
1e-05 50000 58386 0.539769 0.707107
1e-05 50000 54153 0.51915 0
1e-05 50000 62023 0.560157 0.707107
1e-05 50000 48068 0.491795 -nan
1e-05 50000 11639 0.243496 -nan
1e-05 50000 81785 0.638902 -nan
1e-05 50000 80091 0.633503 -nan
1e-05 50000 72836 0.602313 0.707107
1e-05 50000 35231 0.42308 -nan
1e-05 50000 34348 0.414126 -nan
1e-05 50000 64197 0.56637 0
1e-05 50000 30262 0.388806 -nan
1e-05 50000 13710 0.261668 0.707107
1e-05 50000 10635 0.227843 -nan
1e-05 50000 45407 0.47347 1
1e-05 50000 22804 0.337965 -nan
1e-05 50000 49873 0.496831 -nan
1e-05 50000 78072 0.623668 0.707107
1e-05 50000 46245 0.480432 0.707107
1e-05 50000 33606 0.407719 -nan
1e-05 50000 51457 0.5088 0.707107
1e-05 50000 40442 0.450567 0
1e-05 50000 83526 0.646057 -nan
1e-05 50000 76589 0.618559 -nan
1e-05 50000 34925 0.418444 -nan
1e-05 50000 45001 0.476761 -nan
1e-05 50000 61640 0.55532 0.707107
1e-05 50000 15193 0.273894 -nan
1e-05 50000 55341 0.52541 0.707107
1e-05 50000 17044 0.291411 -nan
1e-05 50000 78867 0.626695 -nan
1e-05 50000 70874 0.593089 1
1e-05 50000 35615 0.422783 -nan
1e-05 50000 14775 0.274025 -nan
1e-05 50000 13885 0.259976 -nan
1e-05 50000 62915 0.560094 0
1e-05 50000 29152 0.383016 -nan
1e-05 50000 10719 0.228504 -nan
1e-05 50000 27100 0.36612 0.707107
1e-05 50000 47573 0.488114 -nan
1e-05 50000 37293 0.432615 0.707107
1e-05 50000 36302 0.42726 -nan
1e-05 50000 30659 0.390725 0.707107
1e-05 50000 77808 0.624516 1
1e-05 50000 33544 0.409121 -nan
1e-05 50000 53872 0.518171 0.707107
1e-05 50000 56788 0.533723 1
1e-05 50000 19932 0.312585 0.707107
1e-05 50000 32651 0.402848 -nan
1e-05 50000 41482 0.456082 -nan
